user_id,group,converted,device,country,traffic_source,timestamp
4050,B,1,Mobile,USA,Paid,2025-09-21 17:37:32.363205
4051,B,0,Mobile,Germany,Referral,2025-09-21 17:38:32.363205
4052,B,0,Mobile,India,Paid,2025-09-21 17:39:32.363205
4053,A,0,Mobile,Germany,Social,2025-09-21 17:40:32.363205
4054,A,0,Mobile,Germany,Paid,2025-09-21 17:41:32.363205
4055,B,0,Desktop,Germany,Social,2025-09-21 17:42:32.363205
4056,A,0,Desktop,USA,Referral,2025-09-21 17:43:32.363205
4057,B,0,Mobile,India,Referral,2025-09-21 17:44:32.363205
4058,A,0,Mobile,India,Paid,2025-09-21 17:45:32.363205
4059,A,0,Desktop,India,Referral,2025-09-21 17:46:32.363205
4060,A,0,Desktop,USA,Paid,2025-09-21 17:47:32.363205
4061,B,1,Mobile,UK,Referral,2025-09-21 17:48:32.363205
4062,A,0,Mobile,USA,Organic,2025-09-21 17:49:32.363205
4063,B,0,Mobile,USA,Paid,2025-09-21 17:50:32.363205
4064,A,0,Mobile,Germany,Social,2025-09-21 17:51:32.363205
4065,A,0,Mobile,India,Organic,2025-09-21 17:52:32.363205
4066,A,0,Mobile,India,Social,2025-09-21 17:53:32.363205
4067,A,0,Mobile,UK,Referral,2025-09-21 17:54:32.363205
4068,A,0,Mobile,UK,Organic,2025-09-21 17:55:32.363205
4069,B,0,Mobile,Germany,Referral,2025-09-21 17:56:32.363205
4070,B,0,Mobile,India,Paid,2025-09-21 17:57:32.363205
4071,A,0,Mobile,UK,Social,2025-09-21 17:58:32.363205
4072,A,0,Mobile,UK,Referral,2025-09-21 17:59:32.363205
4073,A,0,Mobile,India,Social,2025-09-21 18:00:32.363205
4074,A,0,Desktop,USA,Social,2025-09-21 18:01:32.363205
4075,B,1,Mobile,UK,Referral,2025-09-21 18:02:32.363205
4076,A,0,Desktop,India,Paid,2025-09-21 18:03:32.363205
4077,B,0,Desktop,UK,Social,2025-09-21 18:04:32.363205
4078,A,0,Mobile,Germany,Referral,2025-09-21 18:05:32.363205
4079,B,1,Mobile,UK,Paid,2025-09-21 18:06:32.363205
4080,A,0,Mobile,India,Referral,2025-09-21 18:07:32.363205
4081,A,0,Desktop,UK,Paid,2025-09-21 18:08:32.363205
4082,B,0,Desktop,Germany,Social,2025-09-21 18:09:32.363205
4083,A,0,Desktop,Germany,Organic,2025-09-21 18:10:32.363205
4084,A,0,Mobile,UK,Referral,2025-09-21 18:11:32.363205
4085,A,0,Mobile,UK,Social,2025-09-21 18:12:32.363205
4086,B,0,Mobile,Germany,Referral,2025-09-21 18:13:32.363205
4087,A,0,Mobile,Germany,Referral,2025-09-21 18:14:32.363205
4088,A,0,Mobile,USA,Paid,2025-09-21 18:15:32.363205
4089,B,1,Mobile,USA,Referral,2025-09-21 18:16:32.363205
4090,B,0,Desktop,Germany,Paid,2025-09-21 18:17:32.363205
4091,B,0,Mobile,UK,Social,2025-09-21 18:18:32.363205
4092,A,0,Mobile,India,Referral,2025-09-21 18:19:32.363205
4093,A,0,Mobile,UK,Social,2025-09-21 18:20:32.363205
4094,A,0,Desktop,UK,Organic,2025-09-21 18:21:32.363205
4095,B,0,Desktop,USA,Social,2025-09-21 18:22:32.363205
4096,A,1,Mobile,USA,Referral,2025-09-21 18:23:32.363205
4097,A,0,Mobile,USA,Organic,2025-09-21 18:24:32.363205
4098,B,0,Mobile,Germany,Paid,2025-09-21 18:25:32.363205
4099,B,0,Desktop,Germany,Organic,2025-09-21 18:26:32.363205
4100,B,0,Mobile,UK,Referral,2025-09-21 18:27:32.363205
4101,B,0,Mobile,UK,Referral,2025-09-21 18:28:32.363205
4102,B,0,Mobile,India,Social,2025-09-21 18:29:32.363205
4103,A,0,Mobile,UK,Paid,2025-09-21 18:30:32.363205
4104,B,0,Desktop,UK,Referral,2025-09-21 18:31:32.363205
4105,A,0,Mobile,USA,Referral,2025-09-21 18:32:32.363205
4106,A,0,Mobile,USA,Paid,2025-09-21 18:33:32.363205
4107,B,0,Mobile,USA,Paid,2025-09-21 18:34:32.363205
4108,B,0,Mobile,USA,Social,2025-09-21 18:35:32.363205
4109,B,0,Desktop,USA,Organic,2025-09-21 18:36:32.363205
4110,A,0,Mobile,India,Paid,2025-09-21 18:37:32.363205
4111,B,0,Desktop,India,Referral,2025-09-21 18:38:32.363205
4112,B,0,Desktop,India,Paid,2025-09-21 18:39:32.363205
4113,B,0,Mobile,USA,Referral,2025-09-21 18:40:32.363205
4114,B,1,Mobile,Germany,Social,2025-09-21 18:41:32.363205
4115,B,0,Mobile,USA,Organic,2025-09-21 18:42:32.363205
4116,A,0,Desktop,USA,Social,2025-09-21 18:43:32.363205
4117,A,0,Mobile,India,Paid,2025-09-21 18:44:32.363205
4118,A,0,Mobile,USA,Referral,2025-09-21 18:45:32.363205
4119,B,1,Mobile,India,Paid,2025-09-21 18:46:32.363205
4120,B,0,Desktop,USA,Paid,2025-09-21 18:47:32.363205
4121,B,0,Mobile,UK,Paid,2025-09-21 18:48:32.363205
4122,A,0,Mobile,Germany,Paid,2025-09-21 18:49:32.363205
4123,B,0,Mobile,Germany,Organic,2025-09-21 18:50:32.363205
4124,B,0,Mobile,India,Referral,2025-09-21 18:51:32.363205
4125,B,0,Desktop,UK,Paid,2025-09-21 18:52:32.363205
4126,A,0,Mobile,Germany,Referral,2025-09-21 18:53:32.363205
4127,B,0,Desktop,India,Organic,2025-09-21 18:54:32.363205
4128,A,0,Mobile,USA,Referral,2025-09-21 18:55:32.363205
4129,B,0,Mobile,USA,Referral,2025-09-21 18:56:32.363205
4130,A,0,Mobile,UK,Organic,2025-09-21 18:57:32.363205
4131,A,0,Mobile,Germany,Paid,2025-09-21 18:58:32.363205
4132,A,0,Mobile,USA,Referral,2025-09-21 18:59:32.363205
4133,B,0,Mobile,India,Social,2025-09-21 19:00:32.363205
4134,B,1,Mobile,USA,Referral,2025-09-21 19:01:32.363205
4135,A,0,Mobile,USA,Paid,2025-09-21 19:02:32.363205
4136,A,0,Mobile,Germany,Social,2025-09-21 19:03:32.363205
4137,B,0,Desktop,Germany,Paid,2025-09-21 19:04:32.363205
4138,B,1,Mobile,India,Referral,2025-09-21 19:05:32.363205
4139,A,0,Mobile,UK,Organic,2025-09-21 19:06:32.363205
4140,B,0,Mobile,UK,Paid,2025-09-21 19:07:32.363205
4141,B,0,Desktop,USA,Paid,2025-09-21 19:08:32.363205
4142,B,0,Desktop,India,Organic,2025-09-21 19:09:32.363205
4143,B,0,Mobile,UK,Referral,2025-09-21 19:10:32.363205
4144,A,0,Desktop,UK,Paid,2025-09-21 19:11:32.363205
4145,B,0,Mobile,USA,Referral,2025-09-21 19:12:32.363205
4146,B,0,Mobile,India,Referral,2025-09-21 19:13:32.363205
4147,A,0,Desktop,UK,Referral,2025-09-21 19:14:32.363205
4148,A,0,Desktop,Germany,Organic,2025-09-21 19:15:32.363205
4149,B,1,Mobile,Germany,Referral,2025-09-21 19:16:32.363205
4150,B,0,Desktop,USA,Referral,2025-09-21 19:17:32.363205
4151,B,1,Mobile,USA,Social,2025-09-21 19:18:32.363205
4152,B,1,Desktop,USA,Social,2025-09-21 19:19:32.363205
4153,A,0,Mobile,USA,Social,2025-09-21 19:20:32.363205
4154,A,0,Mobile,UK,Paid,2025-09-21 19:21:32.363205
4155,A,0,Mobile,India,Paid,2025-09-21 19:22:32.363205
4156,B,0,Mobile,USA,Social,2025-09-21 19:23:32.363205
4157,B,0,Mobile,USA,Organic,2025-09-21 19:24:32.363205
4158,B,1,Mobile,UK,Organic,2025-09-21 19:25:32.363205
4159,B,0,Mobile,USA,Social,2025-09-21 19:26:32.363205
4160,A,1,Mobile,USA,Paid,2025-09-21 19:27:32.363205
4161,A,0,Mobile,India,Paid,2025-09-21 19:28:32.363205
4162,B,1,Mobile,Germany,Organic,2025-09-21 19:29:32.363205
4163,A,0,Mobile,USA,Referral,2025-09-21 19:30:32.363205
4164,B,0,Desktop,UK,Organic,2025-09-21 19:31:32.363205
4165,B,0,Desktop,India,Referral,2025-09-21 19:32:32.363205
4166,A,0,Desktop,UK,Paid,2025-09-21 19:33:32.363205
4167,B,0,Mobile,India,Paid,2025-09-21 19:34:32.363205
4168,B,0,Desktop,India,Social,2025-09-21 19:35:32.363205
4169,A,0,Mobile,USA,Paid,2025-09-21 19:36:32.363205
4170,B,0,Mobile,USA,Referral,2025-09-21 19:37:32.363205
4171,B,0,Mobile,USA,Organic,2025-09-21 19:38:32.363205
4172,A,0,Desktop,Germany,Social,2025-09-21 19:39:32.363205
4173,B,0,Mobile,Germany,Referral,2025-09-21 19:40:32.363205
4174,A,0,Mobile,UK,Organic,2025-09-21 19:41:32.363205
4175,B,0,Mobile,USA,Organic,2025-09-21 19:42:32.363205
4176,A,0,Desktop,Germany,Organic,2025-09-21 19:43:32.363205
4177,A,0,Mobile,USA,Paid,2025-09-21 19:44:32.363205
4178,A,0,Mobile,Germany,Organic,2025-09-21 19:45:32.363205
4179,B,1,Mobile,Germany,Paid,2025-09-21 19:46:32.363205
4180,A,0,Mobile,India,Organic,2025-09-21 19:47:32.363205
4181,A,0,Mobile,USA,Organic,2025-09-21 19:48:32.363205
4182,A,0,Mobile,USA,Paid,2025-09-21 19:49:32.363205
4183,A,1,Desktop,Germany,Paid,2025-09-21 19:50:32.363205
4184,A,0,Mobile,USA,Referral,2025-09-21 19:51:32.363205
4185,B,0,Mobile,Germany,Organic,2025-09-21 19:52:32.363205
4186,B,0,Mobile,USA,Paid,2025-09-21 19:53:32.363205
4187,B,0,Mobile,India,Referral,2025-09-21 19:54:32.363205
4188,B,0,Mobile,USA,Referral,2025-09-21 19:55:32.363205
4189,B,0,Mobile,India,Paid,2025-09-21 19:56:32.363205
4190,B,0,Mobile,UK,Organic,2025-09-21 19:57:32.363205
4191,B,0,Desktop,USA,Referral,2025-09-21 19:58:32.363205
4192,A,0,Mobile,USA,Organic,2025-09-21 19:59:32.363205
4193,B,0,Mobile,USA,Organic,2025-09-21 20:00:32.363205
4194,A,0,Desktop,India,Referral,2025-09-21 20:01:32.363205
4195,A,0,Mobile,USA,Paid,2025-09-21 20:02:32.363205
4196,B,0,Desktop,USA,Organic,2025-09-21 20:03:32.363205
4197,A,0,Mobile,Germany,Social,2025-09-21 20:04:32.363205
4198,A,0,Mobile,UK,Paid,2025-09-21 20:05:32.363205
4199,A,0,Desktop,India,Referral,2025-09-21 20:06:32.363205
4200,A,1,Mobile,Germany,Social,2025-09-21 20:07:32.363205
4201,B,0,Mobile,India,Organic,2025-09-21 20:08:32.363205
4202,B,1,Desktop,Germany,Paid,2025-09-21 20:09:32.363205
4203,B,1,Mobile,UK,Social,2025-09-21 20:10:32.363205
4204,B,0,Mobile,Germany,Paid,2025-09-21 20:11:32.363205
4205,B,0,Mobile,India,Organic,2025-09-21 20:12:32.363205
4206,B,1,Desktop,USA,Paid,2025-09-21 20:13:32.363205
4207,B,0,Desktop,USA,Social,2025-09-21 20:14:32.363205
4208,B,0,Mobile,UK,Paid,2025-09-21 20:15:32.363205
4209,B,0,Mobile,India,Referral,2025-09-21 20:16:32.363205
4210,B,0,Desktop,India,Referral,2025-09-21 20:17:32.363205
4211,A,0,Mobile,India,Social,2025-09-21 20:18:32.363205
4212,B,0,Mobile,UK,Paid,2025-09-21 20:19:32.363205
4213,A,0,Desktop,USA,Social,2025-09-21 20:20:32.363205
4214,A,0,Desktop,Germany,Paid,2025-09-21 20:21:32.363205
4215,A,0,Desktop,UK,Organic,2025-09-21 20:22:32.363205
4216,A,0,Mobile,Germany,Referral,2025-09-21 20:23:32.363205
4217,B,0,Mobile,USA,Organic,2025-09-21 20:24:32.363205
4218,A,0,Mobile,UK,Paid,2025-09-21 20:25:32.363205
4219,B,0,Mobile,USA,Organic,2025-09-21 20:26:32.363205
4220,B,0,Mobile,Germany,Social,2025-09-21 20:27:32.363205
4221,A,0,Desktop,India,Social,2025-09-21 20:28:32.363205
4222,B,0,Mobile,India,Paid,2025-09-21 20:29:32.363205
4223,A,0,Desktop,Germany,Referral,2025-09-21 20:30:32.363205
4224,A,0,Mobile,India,Social,2025-09-21 20:31:32.363205
4225,B,0,Mobile,Germany,Referral,2025-09-21 20:32:32.363205
4226,B,0,Mobile,UK,Paid,2025-09-21 20:33:32.363205
4227,A,1,Mobile,UK,Referral,2025-09-21 20:34:32.363205
4228,B,1,Mobile,UK,Paid,2025-09-21 20:35:32.363205
4229,B,0,Desktop,India,Organic,2025-09-21 20:36:32.363205
4230,B,0,Desktop,USA,Paid,2025-09-21 20:37:32.363205
4231,A,0,Mobile,India,Organic,2025-09-21 20:38:32.363205
4232,A,1,Mobile,India,Paid,2025-09-21 20:39:32.363205
4233,B,0,Desktop,USA,Social,2025-09-21 20:40:32.363205
4234,B,0,Mobile,USA,Social,2025-09-21 20:41:32.363205
4235,B,0,Mobile,USA,Referral,2025-09-21 20:42:32.363205
4236,B,0,Mobile,USA,Paid,2025-09-21 20:43:32.363205
4237,B,0,Desktop,India,Paid,2025-09-21 20:44:32.363205
4238,A,0,Mobile,Germany,Paid,2025-09-21 20:45:32.363205
4239,B,0,Mobile,UK,Referral,2025-09-21 20:46:32.363205
4240,A,0,Desktop,Germany,Social,2025-09-21 20:47:32.363205
4241,B,0,Mobile,India,Paid,2025-09-21 20:48:32.363205
4242,A,0,Mobile,USA,Referral,2025-09-21 20:49:32.363205
4243,B,0,Mobile,UK,Paid,2025-09-21 20:50:32.363205
4244,A,0,Desktop,UK,Organic,2025-09-21 20:51:32.363205
4245,B,0,Mobile,Germany,Paid,2025-09-21 20:52:32.363205
4246,A,0,Desktop,India,Organic,2025-09-21 20:53:32.363205
4247,A,0,Mobile,India,Referral,2025-09-21 20:54:32.363205
4248,A,1,Mobile,India,Referral,2025-09-21 20:55:32.363205
4249,A,0,Desktop,UK,Social,2025-09-21 20:56:32.363205
4250,A,0,Mobile,Germany,Paid,2025-09-21 20:57:32.363205
4251,A,0,Mobile,UK,Referral,2025-09-21 20:58:32.363205
4252,B,0,Mobile,UK,Social,2025-09-21 20:59:32.363205
4253,A,0,Mobile,USA,Paid,2025-09-21 21:00:32.363205
4254,B,0,Mobile,Germany,Referral,2025-09-21 21:01:32.363205
4255,B,0,Mobile,USA,Organic,2025-09-21 21:02:32.363205
4256,B,0,Mobile,India,Referral,2025-09-21 21:03:32.363205
4257,B,0,Desktop,UK,Organic,2025-09-21 21:04:32.363205
4258,B,0,Mobile,Germany,Social,2025-09-21 21:05:32.363205
4259,A,0,Desktop,India,Social,2025-09-21 21:06:32.363205
4260,A,0,Mobile,Germany,Paid,2025-09-21 21:07:32.363205
4261,A,1,Mobile,UK,Paid,2025-09-21 21:08:32.363205
4262,B,0,Mobile,Germany,Paid,2025-09-21 21:09:32.363205
4263,A,0,Mobile,India,Social,2025-09-21 21:10:32.363205
4264,A,0,Mobile,USA,Organic,2025-09-21 21:11:32.363205
4265,A,0,Desktop,UK,Paid,2025-09-21 21:12:32.363205
4266,A,0,Desktop,USA,Paid,2025-09-21 21:13:32.363205
4267,A,0,Desktop,UK,Social,2025-09-21 21:14:32.363205
4268,B,0,Mobile,India,Organic,2025-09-21 21:15:32.363205
4269,A,0,Desktop,UK,Referral,2025-09-21 21:16:32.363205
4270,B,0,Mobile,USA,Paid,2025-09-21 21:17:32.363205
4271,B,0,Mobile,UK,Referral,2025-09-21 21:18:32.363205
4272,B,0,Desktop,India,Referral,2025-09-21 21:19:32.363205
4273,B,0,Mobile,UK,Paid,2025-09-21 21:20:32.363205
4274,B,0,Mobile,USA,Social,2025-09-21 21:21:32.363205
4275,A,0,Mobile,India,Paid,2025-09-21 21:22:32.363205
4276,A,0,Mobile,USA,Organic,2025-09-21 21:23:32.363205
4277,A,0,Desktop,UK,Organic,2025-09-21 21:24:32.363205
4278,B,0,Mobile,Germany,Paid,2025-09-21 21:25:32.363205
4279,A,0,Desktop,USA,Referral,2025-09-21 21:26:32.363205
4280,A,0,Mobile,UK,Organic,2025-09-21 21:27:32.363205
4281,B,0,Mobile,Germany,Organic,2025-09-21 21:28:32.363205
4282,B,0,Mobile,Germany,Paid,2025-09-21 21:29:32.363205
4283,B,1,Mobile,India,Paid,2025-09-21 21:30:32.363205
4284,B,0,Mobile,Germany,Social,2025-09-21 21:31:32.363205
4285,A,0,Desktop,USA,Paid,2025-09-21 21:32:32.363205
4286,B,0,Desktop,USA,Paid,2025-09-21 21:33:32.363205
4287,B,0,Desktop,Germany,Organic,2025-09-21 21:34:32.363205
4288,A,0,Desktop,UK,Organic,2025-09-21 21:35:32.363205
4289,A,0,Desktop,USA,Organic,2025-09-21 21:36:32.363205
4290,B,0,Mobile,USA,Referral,2025-09-21 21:37:32.363205
4291,A,0,Desktop,India,Organic,2025-09-21 21:38:32.363205
4292,B,1,Mobile,UK,Organic,2025-09-21 21:39:32.363205
4293,B,0,Mobile,Germany,Paid,2025-09-21 21:40:32.363205
4294,A,0,Mobile,UK,Social,2025-09-21 21:41:32.363205
4295,A,0,Mobile,India,Organic,2025-09-21 21:42:32.363205
4296,B,1,Mobile,India,Social,2025-09-21 21:43:32.363205
4297,B,1,Desktop,UK,Organic,2025-09-21 21:44:32.363205
4298,B,0,Mobile,India,Organic,2025-09-21 21:45:32.363205
4299,A,1,Mobile,India,Social,2025-09-21 21:46:32.363205
4300,B,0,Mobile,India,Paid,2025-09-21 21:47:32.363205
4301,B,0,Mobile,UK,Organic,2025-09-21 21:48:32.363205
4302,B,0,Mobile,India,Social,2025-09-21 21:49:32.363205
4303,B,0,Mobile,Germany,Organic,2025-09-21 21:50:32.363205
4304,B,0,Mobile,Germany,Referral,2025-09-21 21:51:32.363205
4305,A,0,Mobile,USA,Referral,2025-09-21 21:52:32.363205
4306,B,0,Desktop,Germany,Referral,2025-09-21 21:53:32.363205
4307,B,0,Desktop,USA,Referral,2025-09-21 21:54:32.363205
4308,B,0,Mobile,UK,Paid,2025-09-21 21:55:32.363205
4309,B,0,Mobile,India,Referral,2025-09-21 21:56:32.363205
4310,A,1,Mobile,Germany,Social,2025-09-21 21:57:32.363205
4311,A,0,Desktop,USA,Organic,2025-09-21 21:58:32.363205
4312,A,0,Mobile,UK,Social,2025-09-21 21:59:32.363205
4313,B,0,Mobile,USA,Referral,2025-09-21 22:00:32.363205
4314,B,0,Desktop,India,Paid,2025-09-21 22:01:32.363205
4315,A,0,Mobile,Germany,Referral,2025-09-21 22:02:32.363205
4316,A,1,Mobile,UK,Referral,2025-09-21 22:03:32.363205
4317,A,0,Mobile,USA,Paid,2025-09-21 22:04:32.363205
4318,B,1,Desktop,UK,Paid,2025-09-21 22:05:32.363205
4319,B,0,Desktop,USA,Paid,2025-09-21 22:06:32.363205
4320,A,0,Desktop,USA,Paid,2025-09-21 22:07:32.363205
4321,A,0,Mobile,India,Paid,2025-09-21 22:08:32.363205
4322,A,0,Mobile,India,Paid,2025-09-21 22:09:32.363205
4323,B,0,Desktop,USA,Organic,2025-09-21 22:10:32.363205
4324,B,1,Desktop,Germany,Referral,2025-09-21 22:11:32.363205
4325,B,0,Mobile,UK,Referral,2025-09-21 22:12:32.363205
4326,A,1,Desktop,UK,Paid,2025-09-21 22:13:32.363205
4327,A,0,Mobile,India,Social,2025-09-21 22:14:32.363205
4328,B,1,Mobile,Germany,Paid,2025-09-21 22:15:32.363205
4329,A,1,Mobile,USA,Organic,2025-09-21 22:16:32.363205
4330,B,0,Mobile,India,Social,2025-09-21 22:17:32.363205
4331,A,0,Desktop,USA,Organic,2025-09-21 22:18:32.363205
4332,A,1,Mobile,USA,Social,2025-09-21 22:19:32.363205
4333,A,0,Mobile,India,Social,2025-09-21 22:20:32.363205
4334,A,0,Desktop,Germany,Paid,2025-09-21 22:21:32.363205
4335,B,0,Desktop,UK,Organic,2025-09-21 22:22:32.363205
4336,A,0,Mobile,India,Social,2025-09-21 22:23:32.363205
4337,B,0,Mobile,Germany,Organic,2025-09-21 22:24:32.363205
4338,B,0,Mobile,USA,Paid,2025-09-21 22:25:32.363205
4339,B,1,Mobile,India,Paid,2025-09-21 22:26:32.363205
4340,A,0,Desktop,UK,Paid,2025-09-21 22:27:32.363205
4341,B,0,Desktop,UK,Paid,2025-09-21 22:28:32.363205
4342,B,0,Mobile,USA,Referral,2025-09-21 22:29:32.363205
4343,B,0,Mobile,India,Social,2025-09-21 22:30:32.363205
4344,A,0,Mobile,UK,Referral,2025-09-21 22:31:32.363205
4345,A,0,Desktop,India,Paid,2025-09-21 22:32:32.363205
4346,B,0,Mobile,UK,Social,2025-09-21 22:33:32.363205
4347,A,0,Mobile,USA,Social,2025-09-21 22:34:32.363205
4348,B,0,Mobile,USA,Organic,2025-09-21 22:35:32.363205
4349,B,0,Mobile,India,Paid,2025-09-21 22:36:32.363205
4350,A,0,Mobile,Germany,Referral,2025-09-21 22:37:32.363205
4351,B,0,Mobile,Germany,Organic,2025-09-21 22:38:32.363205
4352,A,1,Desktop,USA,Social,2025-09-21 22:39:32.363205
4353,A,0,Desktop,UK,Referral,2025-09-21 22:40:32.363205
4354,B,0,Desktop,Germany,Paid,2025-09-21 22:41:32.363205
4355,A,0,Mobile,USA,Referral,2025-09-21 22:42:32.363205
4356,A,0,Mobile,UK,Referral,2025-09-21 22:43:32.363205
4357,B,0,Mobile,UK,Referral,2025-09-21 22:44:32.363205
4358,B,1,Mobile,Germany,Organic,2025-09-21 22:45:32.363205
4359,A,0,Desktop,USA,Social,2025-09-21 22:46:32.363205
4360,A,0,Mobile,UK,Referral,2025-09-21 22:47:32.363205
4361,B,0,Mobile,UK,Social,2025-09-21 22:48:32.363205
4362,A,0,Desktop,India,Organic,2025-09-21 22:49:32.363205
4363,A,0,Desktop,India,Paid,2025-09-21 22:50:32.363205
4364,A,0,Mobile,Germany,Paid,2025-09-21 22:51:32.363205
4365,A,0,Mobile,India,Referral,2025-09-21 22:52:32.363205
4366,A,0,Mobile,USA,Organic,2025-09-21 22:53:32.363205
4367,A,0,Mobile,Germany,Paid,2025-09-21 22:54:32.363205
4368,A,0,Mobile,Germany,Organic,2025-09-21 22:55:32.363205
4369,B,0,Mobile,India,Organic,2025-09-21 22:56:32.363205
4370,B,0,Desktop,UK,Referral,2025-09-21 22:57:32.363205
4371,B,0,Mobile,USA,Referral,2025-09-21 22:58:32.363205
4372,B,0,Mobile,USA,Organic,2025-09-21 22:59:32.363205
4373,B,1,Mobile,USA,Organic,2025-09-21 23:00:32.363205
4374,A,0,Mobile,Germany,Referral,2025-09-21 23:01:32.363205
4375,A,0,Desktop,USA,Organic,2025-09-21 23:02:32.363205
4376,A,0,Mobile,UK,Referral,2025-09-21 23:03:32.363205
4377,A,1,Mobile,UK,Social,2025-09-21 23:04:32.363205
4378,B,0,Mobile,India,Organic,2025-09-21 23:05:32.363205
4379,A,0,Desktop,USA,Referral,2025-09-21 23:06:32.363205
4380,A,0,Mobile,Germany,Organic,2025-09-21 23:07:32.363205
4381,B,0,Desktop,India,Referral,2025-09-21 23:08:32.363205
4382,A,0,Mobile,UK,Organic,2025-09-21 23:09:32.363205
4383,A,0,Mobile,USA,Paid,2025-09-21 23:10:32.363205
4384,B,0,Mobile,UK,Paid,2025-09-21 23:11:32.363205
4385,A,0,Desktop,India,Organic,2025-09-21 23:12:32.363205
4386,A,0,Desktop,UK,Paid,2025-09-21 23:13:32.363205
4387,A,0,Mobile,USA,Organic,2025-09-21 23:14:32.363205
4388,A,0,Mobile,USA,Organic,2025-09-21 23:15:32.363205
4389,A,0,Mobile,India,Social,2025-09-21 23:16:32.363205
4390,B,0,Mobile,USA,Social,2025-09-21 23:17:32.363205
4391,B,0,Mobile,UK,Paid,2025-09-21 23:18:32.363205
4392,B,0,Desktop,UK,Social,2025-09-21 23:19:32.363205
4393,B,1,Desktop,Germany,Social,2025-09-21 23:20:32.363205
4394,B,0,Mobile,Germany,Organic,2025-09-21 23:21:32.363205
4395,B,0,Mobile,Germany,Referral,2025-09-21 23:22:32.363205
4396,A,0,Desktop,UK,Organic,2025-09-21 23:23:32.363205
4397,B,1,Desktop,UK,Social,2025-09-21 23:24:32.363205
4398,B,0,Mobile,India,Organic,2025-09-21 23:25:32.363205
4399,A,0,Mobile,Germany,Paid,2025-09-21 23:26:32.363205
4400,A,0,Mobile,UK,Referral,2025-09-21 23:27:32.363205
4401,B,0,Mobile,India,Social,2025-09-21 23:28:32.363205
4402,A,0,Mobile,UK,Social,2025-09-21 23:29:32.363205
4403,B,0,Mobile,India,Organic,2025-09-21 23:30:32.363205
4404,A,0,Mobile,Germany,Organic,2025-09-21 23:31:32.363205
4405,B,0,Mobile,Germany,Organic,2025-09-21 23:32:32.363205
4406,A,0,Mobile,Germany,Organic,2025-09-21 23:33:32.363205
4407,A,0,Mobile,UK,Social,2025-09-21 23:34:32.363205
4408,B,1,Desktop,UK,Organic,2025-09-21 23:35:32.363205
4409,B,0,Desktop,India,Social,2025-09-21 23:36:32.363205
4410,B,1,Mobile,USA,Organic,2025-09-21 23:37:32.363205
4411,B,0,Mobile,USA,Referral,2025-09-21 23:38:32.363205
4412,B,0,Desktop,Germany,Referral,2025-09-21 23:39:32.363205
4413,A,0,Mobile,USA,Organic,2025-09-21 23:40:32.363205
4414,B,0,Mobile,Germany,Organic,2025-09-21 23:41:32.363205
4415,B,1,Mobile,India,Paid,2025-09-21 23:42:32.363205
4416,A,0,Mobile,USA,Referral,2025-09-21 23:43:32.363205
4417,A,0,Mobile,USA,Social,2025-09-21 23:44:32.363205
4418,B,0,Desktop,Germany,Referral,2025-09-21 23:45:32.363205
4419,A,0,Mobile,India,Social,2025-09-21 23:46:32.363205
4420,A,0,Mobile,USA,Organic,2025-09-21 23:47:32.363205
4421,B,0,Desktop,USA,Referral,2025-09-21 23:48:32.363205
4422,A,0,Mobile,USA,Referral,2025-09-21 23:49:32.363205
4423,A,0,Mobile,India,Paid,2025-09-21 23:50:32.363205
4424,B,0,Mobile,India,Paid,2025-09-21 23:51:32.363205
4425,B,0,Mobile,USA,Referral,2025-09-21 23:52:32.363205
4426,A,0,Mobile,Germany,Referral,2025-09-21 23:53:32.363205
4427,A,0,Mobile,Germany,Referral,2025-09-21 23:54:32.363205
4428,B,0,Mobile,USA,Social,2025-09-21 23:55:32.363205
4429,A,1,Mobile,India,Organic,2025-09-21 23:56:32.363205
4430,A,0,Mobile,USA,Paid,2025-09-21 23:57:32.363205
4431,A,0,Mobile,India,Organic,2025-09-21 23:58:32.363205
4432,B,0,Mobile,USA,Paid,2025-09-21 23:59:32.363205
4433,A,0,Mobile,India,Paid,2025-09-22 00:00:32.363205
4434,A,1,Mobile,UK,Paid,2025-09-22 00:01:32.363205
4435,B,0,Desktop,Germany,Referral,2025-09-22 00:02:32.363205
4436,A,0,Mobile,UK,Paid,2025-09-22 00:03:32.363205
4437,A,0,Mobile,Germany,Organic,2025-09-22 00:04:32.363205
4438,B,0,Desktop,India,Paid,2025-09-22 00:05:32.363205
4439,B,0,Mobile,UK,Organic,2025-09-22 00:06:32.363205
4440,B,0,Mobile,Germany,Paid,2025-09-22 00:07:32.363205
4441,B,0,Desktop,USA,Paid,2025-09-22 00:08:32.363205
4442,A,1,Desktop,India,Referral,2025-09-22 00:09:32.363205
4443,A,0,Mobile,India,Organic,2025-09-22 00:10:32.363205
4444,B,0,Mobile,USA,Paid,2025-09-22 00:11:32.363205
4445,B,0,Mobile,USA,Paid,2025-09-22 00:12:32.363205
4446,A,0,Desktop,Germany,Organic,2025-09-22 00:13:32.363205
4447,B,0,Mobile,India,Paid,2025-09-22 00:14:32.363205
4448,A,0,Mobile,Germany,Social,2025-09-22 00:15:32.363205
4449,B,1,Desktop,USA,Referral,2025-09-22 00:16:32.363205
4450,A,0,Mobile,India,Organic,2025-09-22 00:17:32.363205
